stint_id,Gls/90,Ast/90,Sh/90,SoT%,G/Sh,G/SoT,TklW/90,Int/90,TklWInt/90
Hugo Bueno__Wolves,0.03802281368821293,0.07604562737642585,0.6083650190114068,37.5,0.06,0.17,1.3307984790874525,1.2547528517110267,2.585551330798479
Santiago Bueno__Wolves,0.10563380281690142,0.035211267605633804,0.35211267605633806,70.0,0.3,0.43,1.0563380281690142,0.9507042253521127,2.007042253521127
Dan Burn__Newcastle,0.04098360655737705,0.0819672131147541,0.4098360655737705,30.0,0.1,0.33,1.0655737704918034,0.819672131147541,1.8852459016393444
Moisés Caicedo__Chelsea,0.09646302250803858,0.03215434083601286,0.8681672025723473,25.9,0.11,0.43,1.5112540192926045,1.8971061093247588,3.408360128617363
Tom Cairney__Fulham,0.23255813953488372,0.0,1.9767441860465118,11.8,0.12,1.0,0.46511627906976744,0.46511627906976744,0.9302325581395349
Riccardo Calafiori__Arsenal,0.052910052910052914,0.10582010582010583,1.6931216931216932,25.0,0.03,0.13,1.0052910052910053,0.6878306878306879,1.6931216931216932
Dominic Calvert-Lewin__Leeds United,0.4635761589403974,0.033112582781456956,2.4172185430463577,46.6,0.19,0.41,0.13245033112582782,0.16556291390728478,0.2980132450331126
Jaydee Canvot__Crystal Palace,0.0,0.0,0.47297297297297297,14.3,0.0,0.0,1.4864864864864864,0.8108108108108107,2.2972972972972974
Casemiro__Manchester Utd,0.3146853146853147,0.06993006993006992,1.8181818181818181,34.6,0.17,0.5,1.5734265734265733,1.048951048951049,2.622377622377622
Matty Cash__Aston Villa,0.08955223880597014,0.08955223880597014,0.8955223880597015,33.3,0.1,0.3,0.9552238805970149,0.7164179104477612,1.671641791044776
Timothy Castagne__Fulham,0.0,0.0,0.6829268292682927,42.9,0.0,0.0,1.170731707317073,1.3658536585365855,2.5365853658536586
Valentín Castellanos__West Ham,0.38961038961038963,0.0,3.2467532467532467,44.0,0.12,0.27,0.5844155844155844,0.38961038961038963,0.974025974025974
Trevoh Chalobah__Chelsea,0.0970873786407767,0.0,0.5177993527508091,31.3,0.19,0.6,0.7119741100323624,1.197411003236246,1.9093851132686086
Rayan Cherki__Manchester City,0.20202020202020202,0.6060606060606061,2.7777777777777777,23.6,0.07,0.31,0.8080808080808081,0.35353535353535354,1.1616161616161615
Ryan Christie__Bournemouth,0.18181818181818182,0.0,2.272727272727273,32.0,0.08,0.25,1.8181818181818181,1.0,2.8181818181818183
Samuel Chukwueze__Fulham,0.25,0.3333333333333333,2.0833333333333335,28.0,0.12,0.43,0.3333333333333333,0.5,0.8333333333333334
Nathan Collins__Brentford,0.030211480362537763,0.060422960725075525,0.6042296072507553,30.0,0.05,0.17,0.39274924471299094,1.0876132930513596,1.4803625377643503
Lewis Cook__Bournemouth,0.0,0.10309278350515465,0.30927835051546393,0.0,0.0,0.0,1.752577319587629,2.1649484536082477,3.9175257731958766
Marc Cucurella__Chelsea,0.03322259136212624,0.13289036544850497,0.6644518272425249,30.0,0.05,0.17,1.3289036544850499,0.9302325581395349,2.2591362126245844
Jorge Cuenca__Fulham,0.0,0.0,0.09615384615384615,0.0,0.0,0.0,0.9615384615384615,1.4423076923076923,2.4038461538461537
Josh Cullen__Burnley,0.11904761904761904,0.11904761904761904,0.6547619047619048,54.5,0.18,0.33,1.130952380952381,1.4285714285714286,2.5595238095238093
Matheus Cunha__Manchester Utd,0.36101083032490977,0.07220216606498195,3.2490974729241877,38.9,0.11,0.29,0.8303249097472925,0.7581227436823105,1.588447653429603
Diogo Dalot__Manchester Utd,0.034482758620689655,0.10344827586206896,0.8275862068965517,25.0,0.04,0.17,1.0344827586206897,0.896551724137931,1.9310344827586208
Mikkel Damsgaard__Brentford,0.17543859649122806,0.17543859649122806,1.2719298245614035,37.9,0.14,0.36,1.4912280701754386,1.0526315789473684,2.543859649122807
Kevin Danso__Tottenham,0.0,0.0,0.6626506024096385,18.2,0.0,0.0,0.7831325301204819,1.506024096385542,2.2891566265060237
Maxim De Cuyper__Brighton,0.12738853503184713,0.1910828025477707,0.8280254777070064,46.2,0.15,0.33,0.6369426751592357,0.7006369426751593,1.337579617834395
Liam Delap__Chelsea,0.08130081300813008,0.0,2.926829268292683,30.6,0.03,0.09,0.24390243902439024,0.08130081300813008,0.3252032520325203
Sepp van den Berg__Brentford,0.0,0.06514657980456026,0.749185667752443,30.4,0.0,0.0,0.2931596091205212,0.8469055374592834,1.1400651465798046
Justin Devenny__Crystal Palace,0.11363636363636363,0.0,1.477272727272727,30.8,0.08,0.25,1.25,0.11363636363636363,1.3636363636363635
Kiernan Dewsbury-Hall__Everton,0.273972602739726,0.136986301369863,1.3356164383561644,38.5,0.21,0.53,0.8904109589041096,0.4794520547945206,1.36986301369863
Bafodé Diakité__Bournemouth,0.0,0.0,0.07042253521126761,0.0,0.0,0.0,1.0563380281690142,0.7042253521126761,1.7605633802816902
Amad Diallo__Manchester Utd,0.07692307692307693,0.11538461538461539,2.0384615384615383,43.4,0.04,0.09,0.8846153846153846,0.5769230769230769,1.4615384615384615
Habib Diarra__Sunderland,0.12820512820512822,0.12820512820512822,1.6666666666666667,30.8,0.08,0.25,0.44871794871794873,0.25641025641025644,0.7051282051282052
Rúben Dias__Manchester City,0.08403361344537814,0.0,0.42016806722689076,40.0,0.2,0.5,0.25210084033613445,0.9663865546218487,1.218487394957983
Lucas Digne__Aston Villa,0.0,0.2912621359223301,0.6796116504854368,35.7,0.0,0.0,1.262135922330097,0.6310679611650485,1.8932038834951455
Issa Diop__Fulham,0.10989010989010989,0.0,0.21978021978021978,50.0,0.5,1.0,0.21978021978021978,0.6593406593406593,0.8791208791208791
El Hadji Malick Diouf__West Ham,0.0,0.16611295681063123,0.5980066445182723,22.2,0.0,0.0,0.6312292358803986,1.0631229235880397,1.6943521594684385
Axel Disasi__West Ham,0.0,0.0,0.3597122302158273,60.0,0.0,0.0,0.7194244604316546,0.8633093525179856,1.5827338129496402
Matt Doherty__Wolves,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.9195402298850576,0.8045977011494253,1.7241379310344829
Jeremy Doku__Manchester City,0.25252525252525254,0.25252525252525254,1.9696969696969697,38.5,0.13,0.33,0.8080808080808081,0.6060606060606061,1.4141414141414141
Nicolás Domínguez__Nottingham,0.07633587786259542,0.07633587786259542,1.3740458015267176,27.8,0.06,0.2,2.290076335877863,0.4580152671755725,2.7480916030534353
Patrick Dorgu__Manchester Utd,0.24844720496894407,0.24844720496894407,1.5527950310559004,44.0,0.16,0.36,1.8633540372670805,0.9937888198757763,2.8571428571428568
Lewis Dunk__Brighton,0.031746031746031744,0.0,0.7301587301587301,13.0,0.04,0.33,0.6984126984126984,0.9523809523809523,1.6507936507936507
Marcus Edwards__Burnley,0.08403361344537814,0.25210084033613445,1.9327731092436975,26.1,0.04,0.17,0.5042016806722689,0.25210084033613445,0.7563025210084033
Hjalmar Ekdal__Burnley,0.0,0.0,0.3508771929824561,16.7,0.0,0.0,0.9941520467836257,0.7017543859649122,1.6959064327485378
Hugo Ekitike__Liverpool,0.55,0.2,3.25,29.2,0.17,0.58,0.35,0.2,0.55
Anthony Elanga__Newcastle,0.0,0.06802721088435375,1.1564625850340136,23.5,0.0,0.0,0.7482993197278912,0.20408163265306123,0.9523809523809524
Maxime Estève__Burnley,0.0,0.0,0.3067484662576687,10.0,0.0,0.0,0.8282208588957055,1.1349693251533741,1.9631901840490797
Evanilson__Bournemouth,0.19672131147540983,0.03278688524590164,2.360655737704918,31.9,0.08,0.26,0.16393442622950818,0.19672131147540983,0.36065573770491804
Eberechi Eze__Arsenal,0.34825870646766166,0.09950248756218905,2.835820895522388,31.6,0.12,0.39,0.6467661691542288,0.5472636815920398,1.1940298507462686
Bruno Fernandes__Manchester Utd,0.2647058823529412,0.6176470588235294,2.5,28.2,0.11,0.38,1.0294117647058822,0.6176470588235294,1.6470588235294117
Mateus Fernandes__West Ham,0.08955223880597014,0.11940298507462686,0.835820895522388,28.6,0.11,0.38,2.0,1.0746268656716418,3.074626865671642
Enzo Fernández__Chelsea,0.2890173410404624,0.11560693641618497,2.0809248554913293,43.1,0.14,0.32,0.6936416184971098,0.5780346820809248,1.2716763005780347
Zian Flemming__Burnley,0.5583756345177665,0.0,2.6395939086294415,40.4,0.21,0.52,0.5076142131979695,0.30456852791878175,0.8121827411167513
Phil Foden__Manchester City,0.3017241379310345,0.21551724137931036,2.3706896551724137,34.5,0.13,0.37,0.6896551724137931,0.4310344827586207,1.120689655172414
Wesley Fofana__Chelsea,0.0,0.05235602094240837,0.41884816753926696,12.5,0.0,0.0,0.5759162303664921,1.9895287958115182,2.5654450261780104
Lyle Foster__Burnley,0.19736842105263158,0.13157894736842105,1.3157894736842106,30.0,0.15,0.5,0.7894736842105263,0.2631578947368421,1.0526315789473684
Jeremie Frimpong__Liverpool,0.0,0.08620689655172414,0.8620689655172414,20.0,0.0,0.0,0.7758620689655172,0.5172413793103449,1.293103448275862
Cody Gakpo__Liverpool,0.23026315789473686,0.16447368421052633,2.861842105263158,24.1,0.08,0.33,0.493421052631579,0.39473684210526316,0.8881578947368421
Conor Gallagher__Tottenham,0.07575757575757576,0.07575757575757576,0.8333333333333334,36.4,0.09,0.25,1.0606060606060606,1.3636363636363638,2.4242424242424243
Alejandro Garnacho__Chelsea,0.07092198581560284,0.28368794326241137,2.3404255319148937,21.2,0.03,0.14,0.9219858156028369,0.28368794326241137,1.2056737588652482
James Garner__Everton,0.052770448548812667,0.18469656992084432,1.187335092348285,31.1,0.04,0.14,1.899736147757256,1.503957783641161,3.403693931398417
Lutsharel Geertruida__Sunderland,0.0,0.0,0.5851063829787234,27.3,0.0,0.0,1.1702127659574468,1.0638297872340425,2.234042553191489
Morgan Gibbs-White__Nottingham,0.436046511627907,0.11627906976744186,2.412790697674419,38.6,0.18,0.47,0.46511627906976744,0.3488372093023256,0.813953488372093
João Gomes__Wolves,0.03184713375796178,0.03184713375796178,0.6050955414012739,36.8,0.05,0.14,2.1656050955414012,1.1464968152866242,3.3121019108280256
Rodrigo Gomes__Wolves,0.28037383177570097,0.0,1.869158878504673,30.0,0.15,0.5,1.6822429906542058,1.0280373831775702,2.710280373831776
Toti Gomes__Wolves,0.0,0.0,0.3164556962025316,40.0,0.0,0.0,0.6962025316455696,0.8227848101265822,1.5189873417721518
Diego Gómez__Brighton,0.211864406779661,0.0423728813559322,1.7796610169491525,33.3,0.12,0.36,2.0762711864406778,0.8050847457627118,2.8813559322033897
Joe Gomez__Liverpool,0.0,0.29850746268656714,0.7462686567164178,20.0,0.0,0.0,1.044776119402985,1.1940298507462686,2.2388059701492535
Nicolás González__Manchester City,0.0574712643678161,0.0,0.8045977011494253,14.3,0.07,0.5,1.7241379310344829,1.3793103448275863,3.1034482758620694
Anthony Gordon__Newcastle,0.30150753768844224,0.10050251256281408,2.412060301507538,41.7,0.13,0.3,0.6532663316582915,0.15075376884422112,0.8040201005025126
Ryan Gravenberch__Liverpool,0.1506024096385542,0.09036144578313252,1.1445783132530118,34.2,0.13,0.38,1.0542168674698795,1.325301204819277,2.3795180722891565
Archie Gray__Tottenham,0.12195121951219513,0.12195121951219513,0.6707317073170732,45.5,0.18,0.4,0.48780487804878053,1.0365853658536586,1.524390243902439
Jack Grealish__Everton,0.11049723756906077,0.3314917127071823,1.43646408839779,30.8,0.08,0.25,0.8287292817679557,0.6077348066298343,1.43646408839779
Pascal Groß__Brighton,0.054945054945054944,0.16483516483516483,0.989010989010989,50.0,0.06,0.11,0.9340659340659341,0.6043956043956045,1.5384615384615385
Brajan Gruda__Brighton,0.125,0.125,2.0,37.5,0.06,0.17,0.625,0.25,0.875
Ilia Gruev__Leeds United,0.0,0.20408163265306123,0.4761904761904762,14.3,0.0,0.0,0.8843537414965987,0.9523809523809524,1.836734693877551
Gabriel Gudmundsson__Leeds United,0.0,0.0,0.6164383561643836,16.7,0.0,0.0,1.6095890410958904,0.9589041095890412,2.568493150684932
Marc Guéhi__Crystal Palace,0.1,0.1,0.75,26.7,0.13,0.5,0.95,1.2,2.15
Marc Guéhi__Manchester City,0.06666666666666667,0.06666666666666667,1.1333333333333333,29.4,0.06,0.2,0.8,1.6666666666666667,2.466666666666667
Idrissa Gueye__Everton,0.08583690987124463,0.12875536480686695,1.2446351931330473,24.1,0.07,0.29,0.9012875536480687,1.2446351931330473,2.1459227467811157
Bruno Guimarães__Newcastle,0.32967032967032966,0.18315018315018314,1.5384615384615383,54.8,0.21,0.39,1.5018315018315018,0.5860805860805861,2.087912087912088
Malo Gusto__Chelsea,0.0796812749003984,0.1195219123505976,0.4780876494023904,50.0,0.17,0.33,0.9163346613545816,1.195219123505976,2.1115537848605577
Joško Gvardiol__Manchester City,0.13157894736842105,0.13157894736842105,1.118421052631579,35.3,0.12,0.33,0.8552631578947368,1.0526315789473684,1.9078947368421053
Viktor Gyökeres__Arsenal,0.5668016194331984,0.04048582995951417,2.2267206477732793,40.0,0.25,0.64,0.20242914979757085,0.04048582995951417,0.24291497975708504
Erling Haaland__Manchester City,0.8231707317073171,0.24390243902439027,3.8414634146341466,46.8,0.21,0.46,0.2134146341463415,0.12195121951219513,0.3353658536585366
Lewis Hall__Newcastle,0.04132231404958678,0.04132231404958678,1.0330578512396695,24.0,0.04,0.17,1.28099173553719,1.1983471074380165,2.479338842975207
Quilindschy Hartman__Burnley,0.0,0.24630541871921183,0.44334975369458124,33.3,0.0,0.0,1.5270935960591132,1.5763546798029555,3.103448275862069
Jorrel Hato__Chelsea,0.0,0.0,0.3125,0.0,0.0,0.0,1.484375,1.328125,2.8125
Ayden Heaven__Manchester Utd,0.0,0.0970873786407767,0.2912621359223301,0.0,0.0,0.0,1.262135922330097,0.0970873786407767,1.3592233009708736
Jan Paul van Hecke__Brighton,0.08403361344537814,0.08403361344537814,0.6442577030812324,43.5,0.13,0.3,0.8683473389355741,1.2605042016806722,2.1288515406162465
Hwang Hee-chan__Wolves,0.12422360248447203,0.12422360248447203,1.1801242236024843,31.6,0.11,0.33,0.24844720496894407,0.7453416149068323,0.9937888198757763
Jordan Henderson__Brentford,0.046948356807511735,0.14084507042253522,0.28169014084507044,16.7,0.17,1.0,0.6572769953051643,0.7511737089201878,1.408450704225352
Rico Henry__Brentford,0.0,0.06756756756756756,0.33783783783783783,0.0,0.0,0.0,0.7432432432432432,0.47297297297297297,1.2162162162162162
Aaron Hickey__Brentford,0.0,0.0,0.7792207792207793,16.7,0.0,0.0,0.9090909090909091,1.0389610389610389,1.948051948051948
James Hill__Bournemouth,0.0,0.12820512820512822,0.5128205128205129,16.7,0.0,0.0,0.8547008547008548,1.5811965811965814,2.435897435897436
Piero Hincapié__Arsenal,0.05025125628140704,0.10050251256281408,0.15075376884422112,66.7,0.33,0.5,1.306532663316583,1.306532663316583,2.613065326633166
Jack Hinshelwood__Brighton,0.20725388601036268,0.15544041450777202,1.9170984455958548,40.5,0.11,0.27,0.6735751295336787,0.31088082901554404,0.9844559585492227
Callum Hudson-Odoi__Nottingham,0.14634146341463414,0.1951219512195122,1.4634146341463414,33.3,0.1,0.3,0.34146341463414637,0.3902439024390244,0.7317073170731707
Will Hughes__Crystal Palace,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.9142857142857143,0.8571428571428571,1.7714285714285714
Trai Hume__Sunderland,0.05934718100890207,0.029673590504451036,1.0089020771513353,20.6,0.06,0.29,1.3649851632047476,0.7418397626112759,2.1068249258160234
